the_geom,name,cartodb_id,month_rental,sqm_rental
0106000020E6100000010000000103000000010000003D0000004020238607B10DC0253E516C913A4440E296ECC570AF0DC05A1D39FCB63A44408486BD0C34AC0DC0928ECD75053B4440BE70D45EBEAA0DC0FBA2B9B32B3B444024D455488CAB0DC0D72510E7403B4440B6D7CCD85BAC0DC042DDC86E553B44400590A0587DAC0DC002EED1665D3B44405FBC8EC884AC0DC0B4BBD172623B4440DCC3CAC684AC0DC00AA9CFA2653B4440253E4A9979AC0DC0BB6A1F34683B4440B4498DD49EAC0DC067F17D5D6C3B44409A12964CE9AC0DC0C31E3C08723B44401C46BC9E50AE0DC0F37A40178B3B4440E40A0E0CC4AE0DC06AAF5D73953B44408A1927190FAF0DC0E6CCBE5B9C3B444075D22530F3B00DC0C0D1816DB83B444099B2A89BE7B20DC0CC2E0E65DB3B44408D393BC6BAB40DC0B4575F73FA3B4440FF5CEE2924B70DC0A04136461E3C44402928142A88BC0DC0056573A3343C4440770E39E0B3C30DC00BEAE16F523C44406852DB4F69C70DC033A5C65E623C4440F6AE80FFCDC90DC0F94DB3A36C3C4440E728A80A92CD0DC09720BB107D3C4440480AAAB22CCF0DC0D6E090B6803C4440432E3B63A2D10DC0541CD59C7A3C4440261A983F98D20DC0507D64517B3C4440C1ED83AFFED30DC039BC1D5B843C4440B765BC076FD40DC08899A741833C444063435398F9D30DC01C5A07C87A3C4440575FE03321D30DC01B6AD4AC683C4440775B406163D10DC022B9F463493C44401D0E2A2892CF0DC0455BA494273C4440DBB2B38504CD0DC0B9C8EC18F73B4440ACEC5B92B1CB0DC02D0CE320E33B44400A38B18596CB0DC0200C06D5E03B444021AC44A58FCA0DC0054A2992A33B4440755244A155CA0DC0533D50678D3B44403BDFBD962ACA0DC04B98EF5F753B444086014C26FAC60DC0A56501B1643B444019B814B5DBC50DC01E5DED05623B4440166F32A639C50DC086851C945E3B4440E39F0570E6C40DC0167E62335B3B44404115C99489C40DC0967F38CA503B4440565195631AC40DC0A6B5C7724B3B44409FA6D74636C30DC0DCD03CBA423B44407BA44B23A8C20DC07622E0793E3B4440D6ACADF840C20DC0B3CEF255373B4440818D83F4A9C10DC082A35A632C3B44408645DE1E71C00DC00AB0F10F0F3B444088980A786EC00DC09C65D847073B4440AC9D4F875DC10DC0BF6ACF82F43A44409E2A80B9A5C10DC054FFBD64E93A4440F75864F897C10DC09CA993A5E03A4440DD4782335DC10DC0121656DBDB3A444005975DFF08C10DC09F9B15B2D83A4440C93000D65BC00DC02DBCA3D8D33A4440D5D96FF1F4B70DC0F7A1A9C1AA3A44404ED17698B6B50DC0236EA9839F3A4440A25A3D4EBBB20DC0FBAD61EE933A44404020238607B10DC0253E516C913A4440,Valdezarza,6169,1057.91176471,12
0106000020E61000000100000001030000000100000027000000A90D4C2E03670EC0AA51814D963B4440A47AB37070660EC0F7BDC115B63B4440FBF61D25A3680EC046C27958D93B4440823A3D43506A0EC02B411F2AF43B4440250EF90B9D6A0EC0FE4840D2F83B4440DAC205C9FC690EC06C967561FD3B4440839CEC94DE660EC0155540330E3C44408958C864FC640EC0BB0C41C3143C44402746F58702630EC0F5D3211A1C3C4440D53581E8D86E0EC0DBEAD767343C4440BC8AA63CD4760EC0E75E191B593C44405A207E3E8F830EC0E222D9E8933C4440CBBE32D11A9E0EC0FD39CD830D3D4440B7E2255F66A80EC0E96965F33C3D4440F510385D8FA90EC0CE7BC0CD433D4440DD7F34E65FAB0EC04E29B6804A3D4440B9AF409974B10EC0639FF643683D444063692D2F23B30EC0DF9545CDDC3C444025BB8EEF18B00EC04CB04EFAD23C444080E893FE5AB30EC0F7913303803C4440482D7DE6BBB10EC03D57FB9D3F3C4440F94D6368DEB20EC0849F8E25B53B4440F3E6484255AE0EC06D57B4F06E3B444086FA7004DFAA0EC0637F29847E3B44408946E84BB8A10EC0BA79E24CB13B444085AF7505B7850EC0E8271E6C583B4440961B045DE17A0EC023E8BADF673B44402289368F316B0EC08B41D0E5213B44403CBBAB0B6F640EC04C574BD4C13A4440C393816654640EC0E4657022CA3A44401631D6FF38640EC0E4AD0435DC3A4440B511575E98640EC02E243503033B4440146D44785F650EC0B748AEBB1D3B44408CE87B1F61660EC0647EA5BA353B44408293D87C35670EC0C46D1D3D443B44405FBDD66D54690EC077F457E2623B4440D55ED9D7CE680EC015664B7D893B44408666B9B5B1680EC0811CD9D7983B4440A90D4C2E03670EC0AA51814D963B4440,El Plantío,6171,3075,8.33333333333
0106000020E610000001000000010300000001000000410000000198A2E98E2A0EC04D165F55D838444084D3C0E88E2A0EC036397095D93844406512A4CB4E230EC0B8DC07F84B394440DD32757176210EC0023782B15D394440F8D94224491A0EC0CBF39E5389394440029973C91E190EC0BD3858569039444015C9331792180EC091D2318392394440471691BDB5170EC028F8691B92394440D42BD16877160EC0843434B78C3944406A3875C5B2150EC0CAE8CC0490394440A6002C9C17150EC0B6B6D80B993944403C37A62AE70E0EC0AD8F6960C1394440B961E7D80D0F0EC03B150F2A043A4440999A920D1F110EC0C6EDC8BC203A4440F538CDF0D4120EC0CEBF0DAB503A4440175A01C41F150EC0BEF21546883A444039097761D1170EC0A5403016C03A4440E56EA07FA5190EC08DF7B7D6E53A4440198748520D190EC049A40396063B44402493F40F63200EC00F410972143B44403C4ED6FF4C290EC00B178755243B4440C7658C9C872B0EC06C66FF59283B444001975FF2373C0EC0CF557421463B4440BE16F6E3ED450EC08101F820583B44407E3114987B4B0EC05CE7CC72623B4440E3D9BF9A22510EC09E3DA1D76C3B44407BE05E0E2B590EC0D5588EE27B3B444017FF49B3FA660EC09D0967FB953B4440077E4BAAAC680EC0506F8BAC983B44409C414C52CB680EC0591A636B893B4440C595E6974F690EC0B66F5810633B44404B76C6A733670EC0F2750B61443B4440208407855A660EC009CAE4AC353B444025ADD15861650EC049C6EC421E3B4440C610BB0EA3640EC01A1B1C3B043B4440FDF0835F3E640EC0D7759258DD3A44409D35C9A54D640EC0D434AA9DC93A44405F03DB1EC05D0EC0B7B7C70E9B3A44405B849B40EB5C0EC09E08AD37843A44409ADF62CCEF5C0EC0383CFA6A7A3A4440FDEF2941725D0EC0389C94D36B3A444016C60A0DE55B0EC0673D17C9603A444044C9204EC75A0EC06E76D8FA4E3A4440F68018FBC6590EC07D4C435A343A44407EE788BB40580EC0F59395AB193A4440C1169EB80A580EC0008257E1123A4440691F509D15590EC05FD87A97053A4440DF6B38B7E1560EC0B270C5F3DB394440A05F20B02B560EC089D81DA8B4394440BEB5AEDBCB540EC0D21F02F78B3944406456FBDF25540EC0CBD1A0965A3944405BB23C6014540EC049B96E924A394440E02F4D84D3530EC074B5EFCA483944406B80579FC8520EC06969ECD34C394440C987BA0FFD510EC0C7084A370B3944406C73FEE8AD4F0EC0D2FD577D0F39444059227C1C13500EC0EC152D74FB3844404A549DE2C4500EC03BD751DEDA384440D6BB415F47520EC017709ED59E3844409DC1A2B3644A0EC0AF9D0C4BC5384440F66B6E3B07470EC0CC619189E23844401E991FEBEC430EC0F3C5B09EE438444097E84252FB3C0EC089B4F2C4D538444048AB454E262E0EC034E594F5D73844400198A2E98E2A0EC04D165F55D8384440,Aravaca,6172,2170.4,13
0106000020E6100000010000000103000000010000003E0000008BBCA399EEC70DC08A92C601C9334440E2E5ECD5DEC70DC01E6487D6F633444038BEF69513C60DC0BB9DCCB242344440A97AAEC113C60DC06AAFBBB74734444016947DC30EC90DC090A82FD74E344440838F85509FCA0DC015A2CE43523444402151638159CC0DC0FF8F57445234444049F94C75E3CC0DC03B9DEBED4F344440367C0CA058CD0DC0BAE550F64C3444409AF7C7ABADCD0DC0475523D64734444005CDB699F3CD0DC00F36BEE6413444405CA8E35372CE0DC01D16C05A36344440C9BF2A48E8CE0DC024F16B232F344440E5CDE21C99CF0DC0B226B16A27344440DD449DDB95D00DC0CA8242B81F344440B5E4484819D10DC0333B61D51C34444087A157C12AD70DC0A8EEF1C009344440C834B25D2FD80DC035DB8AEA0234444024A50EA5ECDE0DC07B3D7F42C7334440286A05EBB6E00DC09825E21BBA33444024BAC70F26E20DC031AAC021B4334440DAC8020FCEE30DC099B5B3A2B033444018B29AB334E50DC031ACF64EB13344401861D45F81E80DC076C6B7FFBA3344403747439200EA0DC08CB14E6DC03344405FC2C500D1EC0DC05B3E6B57C533444073BF970B40F00DC0D1E82F8DC8334440957F2FA3CAF30DC0CA3FC40EC8334440644F208A0EF40DC0FC00FB4ABC334440C8CEE72449F40DC0BA0BCC6FB53344407E4D08799FF40DC0ACD1518BAC334440C00C1AEE1CF50DC0AE3EA24E9F3344401C4DF29267F50DC003A739FC96334440D43B206E80F50DC0DDCB9AC18233444053234A2455F50DC03E7E861A75334440F43E97A231F50DC05E7E014C57334440DA7E055BB0F40DC01A84A6F31B334440AAD0F00003F30DC0EC2CBDAEA932444086315564D7F20DC0A8BCD862A132444047E5F39D67F20DC0BD6893378E3244406123242247F10DC0CF88174E7E324440EB45AA724FED0DC08927E9044E324440D6EB7BBE05E90DC03B2C335283324440B064B1989EE80DC09F5A30088C324440D4CF143B6BE70DC0CEDFF83EAA324440F1B2447985E60DC08C3F1329BB32444090B83E1F96E50DC06C664B1FC93244405FB949ED17E10DC079FE1961003344405F36791E18E00DC053AD00600D3344409520C5BDE3DD0DC01BB71B07263344407F89D96EBDD60DC09082F3197F3344402571E88D45D50DC0D5C583A8873344406991B092D8D30DC049C5A92D96334440758D68AD8DD20DC0B4F7CF90AE3344407925737567D00DC09B105791C33344403602793CAECF0DC0E8437BB7CE334440C1581416B9CE0DC05ACD9BF0DB334440A63ADF9BA2CD0DC041C7B4C9E533444057959FA166CC0DC0C2F90F1FE83344404CA885318ACC0DC040465EFBC7334440E64FAE1930CB0DC0EA7EDAC1C83344408BBCA399EEC70DC08A92C601C9334440,Los Cármenes,6173,822.4,9
0106000020E6100000010000000103000000010000002F0000002367BCF73FC70DC0681A2DB04A34444096B774F814C60DC0ACBA7CDF47344440484C0C05F5C50DC02446F75D5E344440A2C446E6E0C60DC0639D9DF7873444404A6071BF74C80DC040764625D83444407518666543C80DC03C3E27BAFE344440F5A615CBB8C70DC0E2EC127E2535444097A433B948C70DC042DDA3164B354440F01D524173C60DC004F9375B6D35444006DEA0A3DCD20DC0646027D721354440C587D09DBED50DC0088A6192103544403F87015AE6D60DC0E844D58809354440A74952F7A9DA0DC032BEB477F23444403B0D402D0CE50DC0FE7B3385B5344440BBC4FE2838E70DC0D1F7E218A93444407C9ACAE135EF0DC06CE1A24E62344440BE30915999EE0DC034E18FBB4E34444024D40163CEEE0DC09866491E313444401BB4AC9F52EF0DC0688D287008344440836A3DCE9EEF0DC00AEB070DF73344401DD494B40BF00DC020009F94EB334440BF9ECCA129F00DC0D17650F9DF334440B47A71FC3FF00DC08FDE88BCC8334440DD7486EDCEEC0DC09D1B4584C53344402AB9400504EA0DC037577995C03344405C51FCD982E80DC0740B4B27BB33444001F4224AC2E60DC05CBD230DB6334440E36C893234E50DC00B71DF4EB13344403D460192CCE30DC0EDA4A1CFB0334440A5ACEE9B23E20DC06562FE51B4334440487E945EB9E00DC0E968BF4BBA334440BEAB9524DADE0DC011A1F3BAC73344400727773630D80DC009A5BD2203344440C441620928D70DC0984F5AFB09344440FB7235D0ABD30DC0AED156ED14344440590B651620D10DC09F91B4F11C344440BEE344B09AD00DC0AFDE8BCE1F344440DECD22E3A0CF0DC058D74D562734444024532B10ECCE0DC0CF4241382F344440C384E16C72CE0DC030F85C80363444402A65C0DAB3CD0DC03E771FD047344440EAF6214C58CD0DC0EB913F3A4D344440C18AB782E6CC0DC03C3D270750344440D760A1BC5DCC0DC0E4CCC76D52344440DF74D661A2CA0DC04885407D523444404400AA4099C90DC0CEB47329503444402367BCF73FC70DC0681A2DB04A344440,Puerta del Ángel,6174,798.75,12.9090909091
0106000020E6100000010000000103000000010000002A000000FFC7EB87CFF30DC00AA1A00DC8334440497A183410F20DC0B50D94F9C8334440BEC7958F42F00DC0BCC041BCC8334440B679D37C2BF00DC0B3A14E14E03344407FF134680CF00DC0133235D3EB334440E035C501A0EF0DC0E98E0F3EF7334440847B550F53EF0DC0344623CD083444409B39AA08D0EE0DC0162AFC0231344440658E1C29C7EE0DC0C7E2836836344440E12982969DEE0DC0CF039DC94E344440E93A69CE38EF0DC0AF923B2E62344440966CE55A5EF10DC04D45A7D268344440671A4959E2000EC0F2E32C7A463444404672FD3EA8010EC091E1DE314034444003B9EECB2C030EC0BEF58C2735344440E08B1C9A3C0A0EC0846A5720FE334440EB84DFE8340C0EC023BF7CD5EE3344403C1334AB560E0EC06D0696AFEA334440FB5C14FD56140EC0318188B2B53344404718A15022160EC076ABDC3B92334440DF383ADEC7150EC05222DE5289334440E98D349CFE130EC046B2D5DF5C334440C91881A244110EC0D8CC2B1A19334440A1CF091112100EC0D11F2A94083344400423DD51BE0B0EC0D94F0B61E8324440C30C1B7ABA0A0EC05E1F2EA5DE3244407A1144919B090EC085E3B61BD3324440B662F69A0C090EC028FFD784CB324440160CCA99AB070EC0B140D522AD3244408B8FAD101C060EC0CACA95C2B132444026CC324F28050EC03411A5C2B1324440DA4045CD12000EC0DD405B3DA7324440E1B638C742F50DC0F4AE3D7391324440FE8FCCDBD1F20DC0E5C1A13D9F324440E558780308F30DC0E10C1F37AA32444020F9C6ADB4F40DC02EFD059D1C3344407251E07736F50DC0AA67B8AE57334440DE1E1F205AF50DC02AD85D7F75334440C45A899882F50DC04AD0EAC682334440BDC1FD5A7DF50DC0BD65D914963344400A63D1442EF40DC0A0A18FF5B8334440FFC7EB87CFF30DC00AA1A00DC8334440,Lucero,6175,710.416666667,9
0106000020E6100000010000000103000000010000002B00000080BDA73B24160EC0FCB171999133444045A2611F8F180EC0E20348F45F334440C34BF6B9DE1E0EC0558CCF0C1333444099B7F0326A220EC09179D7A3E4324440592CB352B3270EC061D9039DA232444085731425432C0EC0219FC19A69324440066E90E984230EC08C23386BF53144401E973E4A431D0EC06CE53E2AA1314440FCE3952F4F180EC0413A820F5D31444059BB512F01130EC0465FE98E1C3144409AF8FBCEC1120EC0A05C13B12C3144409A4AFD587F0D0EC0584843E31F3144403E3DD546200C0EC069FEDE671C3144400A066A5C28070EC0E22D9A0018314440DAB247C019050EC0BF092D571D314440A38069A893020EC06DF1422B2E314440E7F140A0CAFE0DC0BC8A6C6055314440765B30859CFB0DC0E8371BD075314440ADB12C5D8DF60DC0CE465E97A5314440E7DE641425F50DC01D790D13A8314440E0ECBAECDFF40DC0B406F413BA314440C452F221C5F30DC0FCF45CC8DD314440E438BAB0D7F20DC0F2330E0EF8314440DAE2A9A8AFF20DC01553C882FB314440AA9F02158AF10DC076DD3EB7133244407D09667A11F00DC095D153D42C32444019A4BB9A54ED0DC006AD79C64D324440E1310BE13AF10DC07698EB8B7D3244409C520A5C69F20DC07343BEE28D32444065995ECED1F20DC046B100039F32444077642DCA42F50DC09D9E6E38913244408CA1C136C1030EC01BE8AE31AE32444058E1B98C2E050EC0A15C9296B1324440A890EC8612060EC0C8CAB895B132444077BDD04FAD070EC064E724C9AC324440162C049A12090EC03C2B19C4CB3244406AA6F4FC9B090EC00BBBE8D2D23244405B3B4644930A0EC0120011E3DC3244407C963E30C20B0EC0F658852DE832444040DAA98F10100EC005E0CC720833444098D2211E45110EC0E2DCEAFB1833444017297E28EF120EC0C1FF24EA4133444080BDA73B24160EC0FCB1719991334440,Aluche,6176,713.3,9
0106000020E6100000010000000103000000010000002B000000163669A22F210EC002B2F9891733444028D50B54D7310EC0CF3A2FCE38334440F9393B2D54350EC0EED93ED1333344403DEA4B5157390EC0BD08B1C621334440BA9F7542CC390EC00E38B956F032444003A44F7880390EC01857129EE1324440DC064EDF233A0EC06848C9ACDF3244400360607A853B0EC0FE4656CCD5324440651262C7973C0EC0A233E069CA32444020F32260EF3C0EC08311364EBA32444023377056A43D0EC094BC2C88A8324440543577E15F3F0EC0BB02BDFB933244403DB7FED132410EC06A8388E16F3244409862021D74500EC07BCC979930324440813AC01DFB4F0EC0FEE90DDA6A324440E698957A45580EC0EFEF53264B324440CB36101E7D5E0EC01F4AC601363244403FB1824EF0710EC01C47D2173132444082210AD5097B0EC02CA3EDFC34324440B907A5AD0D8E0EC0B898891EBD3244403850E6E0E2970EC0B65F3D6DB83244402FBADC75F2A90EC01C166986A632444078C517EC7DA90EC0BF4A6CC7803244402BF6FEA7C4A40EC07F0B4334113244405A69AB83E7A10EC0C2B865CFD031444079A83EF1C2990EC019AC8D1B24314440BB76E75BE1950EC0C3398DA1BF3044402B13C377C1910EC0879D5B66863044403782C71F228F0EC0E5F2297B56304440499E9FA0F2800EC0FDE291BB532F444082A648B04E7C0EC0005A1998962E4440C2977666C5740EC005E1B45FEE2E4440B84F7C44C46F0EC038A083A92C2F44409580A10E26630EC04B05D7EBC62F4440A5B0D282C2570EC0154FDAAD5430444017C0286AA9510EC010DED0AFA230444045F000EA30490EC09F93B2D8093144403AC5C4BA943F0EC0DE02F8047D3144407EE229432C370EC0542F8CFDE33144403596DD0DF52B0EC0D2C870846D3244409BC9284865220EC0770E9FFEE43244401AB55323E81E0EC0421F9FCE12334440163669A22F210EC002B2F98917334440,Campamento,6177,700.636363636,11
0106000020E610000001000000010300000001000000280000001C5E8A418C2A0EC04D806E04DD2F4440806EFA9D74330EC093804F5FF32F4440C118AA47AF370EC0EA012EAFFD2F44400B73DCC9033F0EC0F44CA9501030444058894D928C400EC0371CCC2914304440A18214EC16420EC0F6382488203044401756A1B207430EC00E47FC102F3044405812CF0DA5430EC07A05CDF93B30444095A2DF49DC440EC0E85CDD105530444099367A3F4A450EC00B882A0D64304440780A371115460EC00CEAE1918030444004AB8F3EDA460EC0C626801A9C304440C6691BC262470EC0FE976DDAA5304440E9FB1B3211480EC050504383AF304440B287405D084A0EC0A9D769F1C03044403CA756E40F4D0EC02380C8FFD9304440B096733F72510EC0F2E2518DA4304440BC64C940275A0EC0AA95E0E5353044409C86BB81F3630EC0ED9C936CBB2F4440787DEAACC6740EC06040A1F8ED2E44408A3B5E6DFB6F0EC052955663B22E44404A73D904676C0EC0D0B0FF7C822E4440D7A50669D2610EC0982D52DD522E44405EFE81530A5B0EC03913078F442E4440D97858D020540EC0F8827642152E4440212F12060E4D0EC0E8D3C781E82D4440E39CA2713B470EC0D2D5EDDD122E44408AC68471A2410EC075EA55C5432E444024F402CEEC3D0EC0C6B7438C532E4440A69091021C380EC0072AD209A32E44405BC71B4B98320EC01AF4C45E3E2E44407993BA154E2C0EC07E25FB826F2E4440655086341B2C0EC0911AAA17C82E4440D8A0EF291E240EC0A3C6B62BDB2E444097FB530EE4220EC0E0FCBAB6DD2E44405D99B3A5B2220EC0CE89D753ED2E4440C29A4B7751210EC0F3C686265C2F4440FE8255972F2C0EC0F56822867C2F4440DC99924A102B0EC0C74B2A8CBE2F44401C5E8A418C2A0EC04D806E04DD2F4440,Cuatro Vientos,6178,836,10
0106000020E6100000010000000103000000010000003D00000041E5730122DD0DC036A1D206CA314440F55896B07FDC0DC0423317E3C53144407794C66E78DB0DC0450DFA63BF3144405D5BB9A39FDA0DC01493EB25BA314440034561D07CDA0DC0884D47E6B931444077292B718CD10DC09BFAD2E31A3244404BE70CE1F7CB0DC07EFC6D8C4C324440989CABE4F4C10DC01776EC72A53244405F54D0A608BF0DC0FFB28087BF32444042E742B41CBE0DC040A124C8C73244405DFB03E569BC0DC0A3C4161DD732444078E52AACD5B90DC08AC2244CE9324440C7B9B063B4B90DC09F5474B4EE3244402C6EB77673B90DC07EEEB563F93244405F7A139E4BB80DC0AB915D722533444040AD4FECB9B90DC0D60ED4652B334440F7DBFC1206BB0DC05E8CF596313344409BE7F7DBA1BE0DC03459E8AF2E334440A8BF13718BC10DC043F72C6F2C334440056F0CA437C30DC06E56CFDA33334440B4593DEF22C50DC09DE09D8C473344405C99604D84C60DC0405B1A3E633344406B4D33E789C70DC0B739B253A73344400999B64FF1C70DC030F466D0C2334440AB7C2E8FE9C70DC037B260FEC8334440BEFF1C9D37CB0DC0C30175AAC8334440A0D0BE878CCC0DC083F9D0E4C7334440A842FF186BCC0DC0A9E500D5E7334440A7F1C16DA1CD0DC05AF56C93E5334440E28754D4B3CE0DC0E76098BBDB334440AB7A8238A1CF0DC035EBADB5CE33444021027DB564D00DC067569C73C333444064B648D68BD20DC0BB5E5756AE334440C9CF4B1AD7D30DC0369630BF95334440FEBCF1FB44D50DC00EC74C6187334440838776A8B6D60DC0B4192FEE7E33444086892E2AE5DD0DC0F17009912533444075558DA609E00DC01C90CDB80D3344402951881A66E10DC0A231A539FC324440E5208F6481E50DC0D25B5E90C9324440D228F88D89E60DC0F068EFC7BA32444003A4B0BB03E70DC078739307B13244408130FA816BE70DC0542E049DA93244402B835B4084E80DC02D4A77708E3244404468FBF0F6E80DC0C0ACC1FC83324440B99A96F352EA0DC0F38DE0E472324440E3E0E30552ED0DC0F8E012A74D32444082F4176450EC0DC098996D724132444024A1E7E6CAEB0DC02810D1F63B324440823932D289EA0DC0B0FCD0CA31324440A592A9EDE7E80DC0D46E3401253244407AB976829EE60DC026D46B0C13324440FC53587286E50DC0A7777E880A32444037142BE775E30DC0C26F0766FA314440E3C4898D18E30DC0D1488EBBF831444006400E6CB3E20DC0397A660CF6314440466EA67E8FE10DC01E99EC35F33144402526D8651BE10DC07C863657EF3144405DA950AFD7DF0DC08440204EE03144403EC4C44A30DE0DC0D48F38B6D231444041E5730122DD0DC036A1D206CA314440,San Isidro,6182,758.6,11
0106000020E61000000100000001030000000100000048000000D7D8FF3675EA0DC0FC22DA003C314440FCF7FC7AEEE80DC077F71F2542314440216E43E67BE80DC078440ADF433144401916F9C45FE70DC0D1E7B03F483144403886F8839AE50DC0E3FCE73F5031444097692A1F74E40DC063B39F405531444055619B86EBE30DC058EBB0925A314440DB6B3767D4E00DC025D3F2F97831444003A8906ABEDE0DC02AEB6D918F314440203D0BA324DD0DC057A1BE8F9F31444048EA9FB79FDA0DC00E0D4B1CBA314440FDB5A1246FDB0DC0BFC5E31BBF314440A46F72C41EDD0DC002A394D3C931444068E09F1466DD0DC08E5C1126CC314440FFE9875DA9DE0DC054C0A868D63144406844DF6EDADF0DC0801ECF40E03144409F4B6C1722E10DC0122F8F49EF3144403BE1D2768EE10DC00ED18AEDF2314440A31503B0B3E20DC0AA9DDDF5F531444083EFC1DE1CE30DC0A25ECCB0F8314440F898151D76E30DC0CA3D0A35FA31444098A28AB806E60DC019039D3A0E324440B8741F6E14EB0DC079E0A0CD3532444069D1D79ED0EB0DC02D08B9EE3B3244405746AA4747EC0DC0F02652B140324440546AF47C53ED0DC0A097ED524D324440ACA5798D11F00DC068A4629F2C324440B3018DA084F10DC02D8487E3133244409DD01C37DAF20DC0E786B0A7F73144401D78D15EB1F30DC0D373E791DF314440559398434AF40DC0F901AA27CC31444068E10362DEF40DC0CD1E0DD7B931444080E6B13023F50DC0ABF98CEFA7314440DE9A5EB38DF60DC02C12AB6FA5314440C535F267DCFB0DC0DBCBC2F472314440C866216B90020EC021B673252E314440188F5F8C17050EC022278E441D314440DD6CEB5F26070EC054AF5CDF1731444024994AF01A0C0EC09396024E1C31444098A2FB8ABD120EC0175E30722C314440293A0014FB120EC0E5B8C6BB1C3144404965A74BAB110EC0A278F55309314440C4CDFFAB8A100EC0FEDD450FF53044405AACF6CFC00E0EC03589065DC9304440C869C9BADA0D0EC0F2C304B3AC304440DEFF44EA8B0D0EC0D962C913A33044401B764FF0860C0EC04AF1A785823044405FC83F17E90B0EC02516B39E703044401FCFBA527D0B0EC0A3E3A6E5663044405B3310FE7C0A0EC071A7F3DE5A3044406C091D214A090EC00ED3184D513044401ABB3DA2DC070EC0B5D936104630444044E362B7A3060EC0D1D61686403044407E33283584040EC01A7C923D3A304440C73278847C020EC0E3093B8634304440CAB1328B33000EC08D43001F2E30444079D57D61E5FE0DC0CBCDD39142304440A3FE3390C7FB0DC073160C026E3044404AFA21117CF70DC03F0F009AAB304440855129C794F60DC0452B5A5DB2304440F62A878E45F60DC00339CF17B6304440853409AD9DF50DC082DAF043B9304440863F6E619CF40DC0A3AC947EC13044407D55B5A420F40DC036F5B762C7304440FFB2BCC999F20DC0EF15E956D93044405113CF1E1AF20DC0E9B1C41BDE304440FEFC1F2275F10DC07D423188E3304440CF43F0C309F00DC041E47DA3EA30444078DD48DA5BEE0DC07C983EC6F0304440AA4CD96959EF0DC073A74D010431444005E234BAFEEA0DC02B33030F38314440D7D8FF3675EA0DC0FC22DA003C314440,Vista Alegre,6183,723.822222222,12
0106000020E61000000100000001030000000100000042000000A3F2FC1052D20DC0C741E1CF6D31444002BCA75F4ED40DC0A2D3A2C57B314440BE39345F87D50DC0520434518431444016AC60CA31D80DC06377479696314440F8AEBF0B79D80DC0F40563329931444056EF999690D90DC0CCB561DAA2314440E54DCE8B2FDA0DC09D46FC8CA7314440E7A6B925F7DA0DC06931EF3CAC31444002189C245DDB0DC060C4644BB2314440E33796D8FADC0DC072F4EF4EA1314440C12EB0B34CDD0DC04D1295079E31444045BFA7DEC1DE0DC05430135B8F31444021B5B4A2D6E00DC06A27C9D478314440016C4A6072E40DC0748A404255314440FE8FCD9757E70DC0F3F9A35148314440392BBEEE74EA0DC06FA15DFB3B3144401CB80B64FFEA0DC0612FE3EC373144404A87ACC257EF0DC059A5130304314440F80A92FC5AEE0DC0DAC836BBF030444015BD630105F00DC01FFABAC1EA304440305A5D4B7BF10DC042299C71E3304440F37E400B9BF20DC028368B5BD93044406BA256D3A0F40DC045C5DC5AC1304440D88DF7C599F50DC04AE93C6EB930444078F0E22545F60DC08E86300EB6304440FE66F70393F60DC0EBE6E860B230444060035E167AF70DC093FE3396AB304440C9A3910E7BFB0DC0D5B11C047230444087380227E1FE0DC099E5599D4230444064B9F1B72B000EC0555350462E3044408A68F3FD93010EC00F5F6718193044403FEAB120AF010EC0820A0A6712304440550EA2C2BE000EC08E4121F8FD2F44402090A1CC6D000EC04FC3FD2DF82F4440B2742E80B2000EC08365AEC8E32F444069DB058F84FF0DC0A579C8F9E32F444061C3524919FF0DC00AABFACDDC2F444079C53F91B6FE0DC00A430EE6D82F444086C49DBB30FE0DC0B68A2B48D42F4440CFC7716C46FB0DC042ECBB79C62F4440991464C42AFA0DC0E975F8E6BD2F4440B1EC2DD3A1F90DC064344E5BBB2F4440E3CE6A1FB0F80DC0BEA54821BA2F4440346559CBA8F60DC0BF43EA70BC2F4440DAED99C2D8F30DC0DF384C35BA2F444039430361AAF20DC0B851A2EDBC2F44406742B4861DF20DC0D4E370DDBD2F4440921D0C49FCF10DC0FF863363C62F444004C8F0B9C4EF0DC0CE7E0A75C62F44405A1F4A0447ED0DC0F6596DE5CF2F44401702ED914AEB0DC0183B313BD52F4440BCD5F70C31E40DC08687F810DA2F4440A0DBEB7273E30DC00988BDA8E92F4440815C7B15C7E20DC015EC0C8FF52F444020873801FAE00DC05726DF3A1030444045DA368B22E00DC0297F9E551C3044409E89AB80D3E50DC01BB2594A5A304440C4FAB7DCD5DC0DC0109DB9578B304440BDED9C9454DC0DC08CE9F3368E30444046E8B2BB60D80DC00E0AFB37E030444038E7AA60B0D60DC020A68D13FF3044400185B6E549D50DC06F6DFBE71F314440B4961FC2E8D40DC023B5614628314440C03BF78FDBD30DC0603A861F413144401DD2535AC4D20DC019B0EB095B314440A3F2FC1052D20DC0C741E1CF6D314440,Puerta Bonita,6184,667.235294118,10
