the_geom,amenity,name,cartodb_id
0101000020E61000004D9363FC453A0DC0570ADC1555344440,shop,Modas Carla,5980
0101000020E61000009C2045F8723A0DC0D4C9631756344440,shop,Alimentación,5981
0101000020E6100000BCC568C29B3A0DC0FE67284932344440,shop,Estévez,5982
0101000020E6100000224F37F5263B0DC06A0AAE0331344440,shop,Alimentación,5983
0101000020E6100000BBCF9618703B0DC04BBDB89E32344440,shop,Ancams,5984
0101000020E610000071DF0FE4453B0DC0FB9A406C44344440,pub,Langel,5985
0101000020E6100000421BCA9AA23D0DC009C03FA54A344440,shop,Ari Tours,5986
0101000020E6100000102A2790C83D0DC07A19C5724B344440,shop,Julfer,5987
0101000020E6100000366CA521F43D0DC0202AE8514C344440,shop,Cuenca,5988
0101000020E6100000CA4FAA7D3A3E0DC0359C8DF051344440,shop,Chamary,5989
0101000020E61000009FFE582D553E0DC01D5D00755E344440,pub,Cibeles,5990
0101000020E61000003E3C4B9011400DC0AF2FC84C58344440,shop,Salud,5991
0101000020E61000009D22D115B6400DC0968EDE1566344440,shop,Grané,5992
0101000020E6100000369776C5E7690DC0A305685BCD354440,restaurant,La Castela,5995
0101000020E6100000F7D33549E26B0DC040D9397249364440,restaurant,The Geographic Club,5996
0101000020E61000003E67C17A924A0DC01C469CA96B3E4440,pub,El Metro,5999
0101000020E61000003D693C6C7DAC0DC01EDFDE35E83C4440,bar,La Cancha,6000
0101000020E6100000EA4141295AA90DC0846B49A2F23C4440,fast_food,Santa Brasa,6002
0101000020E6100000CEEFEA0BD7A90DC0F68887E6F03C4440,bar,Las Vegas,6003
0101000020E6100000C0023D79FD9E0DC07DC04D90223D4440,bar,Pub El Tirol,6005
0101000020E6100000E05EE34405A80DC093686E2AF73C4440,restaurant,Ti Amo,6006
0101000020E610000021FB6A589DA60DC07F19E7CAFB3C4440,pub,Murciano Cirod,6007
0101000020E6100000FC917DEB1EA40DC00A40ED01043D4440,cafe,Los Serranitos,6009
0101000020E6100000D50A2EB18DA30DC01909C8F2093D4440,restaurant,Río Sorbe,6010
0101000020E6100000A8DB7E9EABA20DC0C69ADBCE083D4440,restaurant,Umut Kebab,6011
0101000020E6100000F99C60A4BC9B0DC0AAC99DE3ED3C4440,restaurant,La Taberna de Juan,6012
0101000020E61000002788BA0F408A0DC0307205CA5C344440,restaurant,Lizarran,6018
0101000020E6100000EEF8E582E98A0DC02B9E1FEB4E344440,restaurant,100 Montaditos,6020
0101000020E61000008AE0247266A00DC0DF76572C343A4440,fast_food,Pizza Hut,6021
0101000020E6100000E6CDE15AEDA10DC0C389439149394440,fast_food,Papizza,6024
0101000020E6100000BEDC274701A20DC00C337E2B23394440,restaurant,Marisquería Norte Sur,6025
0101000020E6100000EBC4E57805A20DC0B767F1BD1A394440,restaurant,Gino's,6026
0101000020E6100000B0ED485057A20DC0F4893C49BA384440,cafe,Sirius Café,6028
0101000020E610000008DD6FFE70A10DC0AC376A85E9384440,cafe,Café Racer,6030
0101000020E610000097B9AFB959A20DC0E4F96761AA384440,pub,Cervecería El Alemán,6031
0101000020E6100000D33483537AA10DC002733E86D8384440,restaurant,La Taberna del Manu,6032
0101000020E6100000CAA31B6151A10DC0A326553607394440,cafe,San Mamés,6033
0101000020E61000006253420B64A10DC05D4F745DF8384440,restaurant,La Pesquera de Santoña,6034
0101000020E6100000E59D4319AAA20DC0B1EE6998EB374440,pub,Mercado Provenzal,6035
0101000020E610000009DDCAB7E3A20DC027CA94C5B3374440,cafe,Cafetería Isabel,6036
0101000020E61000002B114D45CFA20DC0507DD6EBCC374440,pub,Cervecería Ferreras,6038
0101000020E61000005C24480092A40DC0493EC0A442374440,restaurant,The Good Burger,6040
0101000020E6100000B88DAB36A4B60DC036864A6DF3354440,cafe,Loredo,6047
0101000020E6100000C0F0A54B5ABC0DC0CACE914BD2354440,pub,Saba,6048
0101000020E610000017B25F1C01810EC04AB20E47572C4440,bar,La posada de Eva,6049
0101000020E61000004CD0155BF7A50EC027405E59B3264440,cinema,Cinesa Loranca,6052
0101000020E6100000C741AE79FA3D0CC0795160A692404440,restaurant,Mesón Paracuellos,6055
0101000020E6100000FD84B35BCB840DC0EA33B10AE5354440,cafe,Café Villalar,6056
0101000020E6100000BA432F489F8B0DC0CA2F2878AF314440,restaurant,Los Castaños,6058
0101000020E6100000D7265F1AD08C0DC0F4A62215C6314440,restaurant,Muxía,6059
0101000020E6100000C8C8FE1E61AD0DC04C9C267D6B3B4440,pub,Río Chico,6063
0101000020E610000015AA9B8BBFAD0DC022E92EE46C3B4440,bar,Bar Capri,6064
0101000020E61000008E098C50C7AE0DC049B258D4713B4440,pub,Bar Molina,6065
0101000020E6100000D578E92631980DC01F1FE340FE3C4440,pub,Bar Carlos V,6069
0101000020E610000079ED2D4036D40CC04890A56A163A4440,bar,Camping Tiki Lounge,6070
0101000020E6100000C495B37746BB0DC02F490AD1C6374440,pub,Sala Penélope,6071
0101000020E610000086376BF0BE1A0DC0C2FC70EBC9334440,shop,Shaila,6072
0101000020E6100000D0717F3F461A0DC0390F27309D334440,shop,Ana Belén,6073
0101000020E61000000B0C59DDEA190DC007DB3E9AA0334440,pub,La Parrilla,6074
0101000020E6100000D16F044E5B480CC0FBE6FEEA71364440,bar,Rey de Tapas,6132
0101000020E6100000BB2B161AE37E0DC0C878399105384440,restaurant,Coffee City (El Tío Palomo),6075
0101000020E6100000C71748ABB51B0DC053B4CDE8A2334440,pub,Blázquez,6077
0101000020E61000006880666BD81A0DC048799C5896334440,pub,Sánz,6079
0101000020E6100000B00E362B911A0DC01530CBE891334440,shop,Urbasi,6080
0101000020E6100000A2FF2FE8CE3D0DC0935A83520F3F4440,pub,Bar Baladí,6081
0101000020E6100000E53F49264C3D0DC0D6BD5F16243F4440,restaurant,La Terapia,6085
0101000020E6100000132A38BC20120DC0B0B37CB83F334440,shop,Prensa,6086
0101000020E6100000BF6955A6F30C0DC0695ABD1EA7334440,shop,Martinelli,6088
0101000020E6100000159D7642F90C0DC047EC6EF9A3334440,restaurant,Asador Cruz Nevada,6089
0101000020E610000067333D17FC0C0DC04A18BC9E9E334440,shop,Casa Elías,6090
0101000020E6100000159D7642F90C0DC0E1A183899A334440,pub,Casa Manolo,6091
0101000020E61000004CDD3AA4BD060DC0882AA1606B334440,pub,Treinta y una real,6094
0101000020E61000002BC1E270E6170DC080BD1D3C6E344440,pub,El chiscón de Mael,6097
0101000020E6100000A8DCE9735A2C0DC08F90DCF52D334440,pub,Belén,6099
0101000020E610000055432CAC652C0DC05AE9FF6673334440,shop,Prensa,6100
0101000020E61000004C135BE619000DC03D9D2B4A09344440,shop,HiperPinturas,6101
0101000020E6100000CAF9073653160DC0CBCBAB8438344440,restaurant,Goyo,6105
0101000020E6100000AB7D95D7A5210DC05A6A1899DB324440,pub,El Rocio,6109
0101000020E6100000F4B2DC88DD6D0DC016F4835F8F364440,restaurant,Taberna La Daniela,6110
0101000020E6100000742C4A647A6D0DC04BD933958F364440,restaurant,Sabor,6111
0101000020E6100000EB5B412ECC6D0DC021FB6A589D364440,restaurant,Vinos y Tapas,6112
0101000020E61000003163658FABAC0DC07798405B18364440,cafe,Café & Té,6113
0101000020E6100000911216702AAD0DC0801AAD591D364440,restaurant,De María,6114
0101000020E6100000FFA89729F7AC0DC05D1CF0541B364440,theatre,La Chocita del Loro,6115
0101000020E6100000F113628962AD0DC05B80118F1F364440,restaurant,Museo del Jamón,6116
0101000020E61000007E3C4F9720AE0DC0283D789219364440,restaurant,VIPS,6118
0101000020E61000004541953F84AD0DC0499C155113364440,restaurant,100 Montaditos,6119
0101000020E610000080B2CE9D05A60DC07A8379D9C0354440,cinema,Cines Callao,6121
0101000020E6100000922639BB10A60DC0E1B6B6F0BC354440,fast_food,Feltmans,6122
0101000020E6100000DF76572C34A60DC0A24E2FE708344440,bar,Gibraltar,6124
0101000020E610000034283F4E3DA70DC03465A71FD4334440,restaurant,Vips,6125
0101000020E6100000350FBB4AD2400DC05C621BA7D7384440,restaurant,Burger King,6126
0101000020E6100000E6BE8BAD564C0CC03AD44A7C49364440,bar,Luis,6129
0101000020E61000004FC69D7708280DC05C001AA54B384440,atm,Telebanco 4B,6130
0101000020E61000003E038F1436280DC0333FEDA64A384440,atm,Servired,6131
0101000020E610000017766220194C0CC0CE064FD7C9364440,bar,El Pulga,6133
0101000020E610000065202AE8514C0CC05F1ED72BD1364440,bar,Mota,6134
0101000020E610000096C4A39E4FFE0CC06A238DC00E3A4440,restaurant,Le Chateau de l'Entrecot,6137
0101000020E61000007A06C36FF94E0DC0124C35B3963E4440,pub,Tibidabo,6141
0101000020E6100000C0DDA34808B00DC0406F850BD4374440,bar,Vita Bar,6145
0101000020E6100000C701AA6EE4400DC08753E6E61B364440,bar,Bar JyJ,6147
0101000020E61000004FDBD0DE2AD90CC01406651A4D364440,fast_food,Telepizza,6152
0101000020E6100000B9BEB44D96BF0DC005A4FD0FB03C4440,restaurant,Gran Muralla,6156
0101000020E610000027288FB811C00DC0FE87AA4EBD3C4440,bar,Hawaii,6157
0101000020E61000009ECEBAEB119F0DC073B21E08DA364440,restaurant,Lizarrán Malasaña,6158
0101000020E61000005BE8EF4A379E0DC06810D54AD7364440,fast_food,Olokun,6159
0101000020E610000028092EFB1A9E0DC0E85D06ADD1364440,fast_food,McDonalds,6161
0101000020E6100000ECD2D050ED9D0DC04BE07B24CA364440,restaurant,Gino's,6162
0101000020E6100000DFFEB7EDD69D0DC0C408E1D1C6364440,cafe,Starbucks,6163
0101000020E6100000388F79D3E39D0DC0102A2790C8364440,restaurant,VIPS,6164
0101000020E610000011CE5D013B9D0DC02629FA8DC0364440,restaurant,100 montaditos,6165
0101000020E6100000F5EF9F13E79D0DC04DA83BAAF5364440,restaurant,Rodilla,6167
0101000020E610000074EBDA83B5D60CC0826F9A3E3B364440,bar,La Criba,6168
0101000020E61000005B2ACA00ABAE0DC0F195E59079344440,restaurant,Xentes,6170
0101000020E6100000C7A1D9D028980DC07A0D0BFF333D4440,restaurant,Don Goyo,6174
0101000020E6100000983BE93356A10DC05C93C904573D4440,restaurant,Lizarran,6175
0101000020E610000055B4835B880F0DC043A6214F37384440,fast_food,Burger King,6177
0101000020E61000001CC0119326140DC097F3D60AE4384440,restaurant,Casa Elías,6178
0101000020E6100000DC2E34D769140DC097AB1F9BE4384440,fast_food,Rodilla,6179
0101000020E6100000D3270351410F0DC072C8618B38384440,restaurant,Vips,6180
0101000020E610000011058E5FD34E0DC052B9895A9A3F4440,fast_food,Burger King,6181
0101000020E61000009610621D7DA20DC0B73709EFBC394440,restaurant,Ceres,6182
0101000020E61000008117C79283D30DC01355096014394440,atm,Bankia,6183
0101000020E6100000D18AB9B596A30DC04DB96702EA364440,restaurant,Dolores y Lola,6184
0101000020E610000059E432C923A30DC0354C231C693A4440,fast_food,Domino's Pizza,6186
0101000020E61000008EBFFE356A2F0DC0715C210780374440,bar,Docamar,6191
0101000020E61000005814C0DE0E2E0DC086FF194A92374440,bar,El Águila de Gredos,6192
0101000020E61000000CA36A0597880DC008A5D4CA29344440,restaurant,Xamarkanda,6194
0101000020E61000007E84AB4DAD980DC05FF8776CBA344440,bar,Parrondo,6196
0101000020E61000003128D36872810DC083DA1434D23A4440,restaurant,La Tagliatella,6200
0101000020E6100000D630E829177F0DC0F53691F4C43A4440,bar,Terraza Tochi,6201
0101000020E6100000A82913C8365A0DC0F535261F16344440,bar,Cafetería Cuenca,6203
0101000020E610000063580FA9B3B40DC0168733BF9A2C4440,cafe,Bar La Conquista,6206
0101000020E61000001129BCBA19440DC05A89D40F45374440,atm,Euro 6000,6207
0101000020E61000005F679EB70C130DC0BDA6AC4B32384440,atm,Euro 6000,6208
0101000020E6100000429E1331DB240DC0499AE4EC42374440,atm,Euro 6000,6209
0101000020E61000009E6F552305800CC0F564FED137374440,fast_food,Churrería Chukwa,6210
0101000020E6100000908D9B7521910DC077329303D1354440,bar,Bar Sifón,6211
0101000020E6100000109370218F900DC085628621CD354440,restaurant,La Tagliatella,6212
0101000020E6100000275AA8EB3F910DC0E272BC02D1354440,bar,Revoltosa,6213
0101000020E6100000AB7015D56C7F0CC0E7B79ED78E364440,restaurant,Pizzería Mayor,6214
0101000020E610000080057AF2FA7D0DC08662E1DA3F374440,restaurant,Miss Sushi,6215
0101000020E610000097056E3887860DC09B5D521097354440,university,Instituto de Estudios Bursátiles,6216
0101000020E610000044786AE4A97D0DC0B42FEAA4083C4440,restaurant,La maison de Eva,6218
0101000020E610000097D8C6E935A70DC06F2D93E178404440,cafe,Lounge Café,6219
0101000020E6100000D25F9E84887A0DC08676A96CB3374440,bar,El Cuento Bar,6221
0101000020E610000015C616821C740EC0516B9A779C2C4440,restaurant,Los Verdes,6222
0101000020E6100000B11F18F66A760EC01BD1E231A82C4440,cafe,Taberna La Abuela,6224
0101000020E61000005C7F0173E36C0CC0F87EB4498F364440,cafe,Classic Café,6227
0101000020E6100000D7F09991E6B40DC0E438A6DD9E2C4440,bar,Vertical Bar de copas,6230
0101000020E6100000741E5F8C92A10DC00FDDA28279374440,restaurant,VIPS,6232
0101000020E6100000EE7E70992E3F0EC05C2D663A2A2F4440,cafe,La Torre de Cuatro Vientos-Restaurante,6233
0101000020E6100000F72CBE57637F0DC07B3F7FEBD4374440,bar,Déjate Besar Bar,6234
0101000020E61000006756009D93380EC094B99E8D012F4440,cafe,Pilot's Bar,6235
0101000020E6100000C7084DB791B70DC0B0F5566EB3344440,restaurant,El Tormo,6236
0101000020E6100000F521B94615AF0DC0978DCEF9293D4440,fast_food,Domino's Pizza,6237
0101000020E61000003944DC9C4A060DC03F41182E61384440,restaurant,A la caña,6241
0101000020E610000001851F41968A0DC09CD95317953A4440,pub,Monks,6242
0101000020E6100000ED3C3B2A488D0DC0C1262147293A4440,nightclub,Caramelo,6243
0101000020E6100000B651F8C7D6BE0DC0954737C2A2374440,pub,La Toná,6261
0101000020E6100000DA311A9E03C00DC0E5D6FF94853C4440,restaurant,Nobleza Vacuna,6263
0101000020E6100000823CBB7CEB130EC0C594A35B0A2A4440,cafe,Cafetería Segovia,6264
0101000020E6100000513EF3284B130EC098118365112A4440,cafe,Café Bar Hnos. Díaz,6266
0101000020E6100000E514D33BCB120EC087A350BB042A4440,fast_food,TelePizza,6267
0101000020E6100000DDA7F45D5B190EC0BC3FDEAB562A4440,cafe,Bar Orry,6270
0101000020E6100000B819130775160EC06F1118EB1B2A4440,cafe,Cafetería Amster,6272
0101000020E6100000802C4487C0A10DC0C92D9C5A6C364440,restaurant,El Balcón de Malasaña,6273
0101000020E610000042D2A755F4170EC024A3B904962A4440,cafe,Cervecería Eiffel,6277
0101000020E610000009CF3A996E880DC050D147CFE3354440,atm,Bitcoin ATM,6278
0101000020E610000057A9EA2F05450EC04CA60A4625314440,pub,Trocadero,6283
0101000020E6100000C3E3912EEC7F0DC041EB8612D2394440,fast_food,Burger King,6286
0101000020E61000004CF3D8E08EA10DC0D1CC936B0A334440,pub,El Lagar de Arganzuela,6291
0101000020E6100000C0A03B7771A10DC04A5755D405334440,theatre,Teatro Encantado,6292
0101000020E61000003B38D89B18C20DC086617605912C4440,theatre,Auditorio Plata y Castañar,6295
0101000020E61000008478C9A42B9D0DC01A130775363B4440,bar,Eñe + que una letra,6296
0101000020E61000004DF15DEFA39F0DC04A157B1E92404440,restaurant,La Taberna de Chupi Lerendi,6297
0101000020E61000000DDEFC2BD0F30CC07558E1968F304440,restaurant,Restaurante Chino Palacio,6298
0101000020E61000008F931D763A5B0DC08D7A884677354440,restaurant,Restaurante Santa Olalla,6300
0101000020E61000000EE2B9ADE31E0DC047FA59D18B314440,fast_food,Burger King,6301
0101000020E610000070B9556BBC8F0DC01C7C6132553B4440,restaurant,El Encuentro,6304
0101000020E6100000C310397D3D8F0DC0D01F3FC0FF3A4440,fast_food,Telepizza,6305
0101000020E61000005E3013A001900DC00167CE9FDB3A4440,restaurant,China Town,6306
0101000020E610000091ED7C3F358E0DC0DF20B5E44C3B4440,bar,Bar Gallego Loureiro,6308
0101000020E6100000C79A36887B610DC03248B02770394440,restaurant,Órale Compadre,6310
0101000020E6100000BDD3539A83160DC096F14AEDA03B4440,restaurant,El Güero,6312
0101000020E61000006529A3DB5C960DC0B1C22D1F49394440,restaurant,Asador Restaurante Guetaria,6313
0101000020E610000083E5BE8BAD760DC02CED79A3FB354440,restaurant,Bentley's,6314
0101000020E6100000F46A2519DEA10DC021AF0793E2354440,restaurant,Public,6315
0101000020E6100000BEE776E5699F0DC001FC53AA443A4440,cafe,Audrey Brunch&Coffee,6317
0101000020E6100000121A1C8068910DC0BAB3C068A0334440,cafe,Panaria,6318
0101000020E6100000E8267B95C6A90DC051853FC39B364440,bar,Noviembre,6358
0101000020E6100000AEFAB72638A00DC0E7DFD34103354440,cafe,Chocolatería Cafetería Maestro Churrero,6359
0101000020E6100000ABE6DE686C840DC03CA3AD4A22394440,pub,Mercado Provenzal,6397
0101000020E610000003A1AB634B750DC0FB18181EA0384440,bar,Veracruz,6398
0101000020E61000003F11D5A590850DC0F7D4A01E91394440,bar,Vanila,6446
0101000020E6100000F5204E7166850DC08CFC55DBA8394440,restaurant,Tartufo,6448
0101000020E6100000EF5696E82C830DC0011D41857E364440,restaurant,Tommy Mel's,6450
0101000020E610000078A92226F28E0DC01F4AB4E4F12C4440,restaurant,Dakar,6453
0101000020E6100000857D3B89088F0DC0764FC35CF72C4440,cafe,Cafetería Obregón,6455
0101000020E61000006DAF6076AA970DC021AE9CBD332D4440,cafe,Cafetería Grence,6456
0101000020E61000007F2A1323F0BC0DC03D57A53EDA324440,fast_food,TelePizza,6459
0101000020E61000002869595249B80DC0919BE1067C384440,cafe,Chocolatería Cafetería,6460
0101000020E61000009428C5D853BC0DC0330C699E6D374440,cafe,Bar Rosado,6461
0101000020E61000006D848FD2B6BB0DC07DCAD69F69374440,pub,Argos Bar,6462
0101000020E610000061BE614788B70DC04F5B238271384440,restaurant,Taberna Chambería,6465
0101000020E61000001E8CD82780A20DC0CF447D3782364440,restaurant,Mastropiero,6467
0101000020E610000095C84FF40AA50DC066C0594A96364440,restaurant,Más Mastropiero,6468
0101000020E6100000AC4324F900B30DC06598C926AF2C4440,cafe,Cafetería San Jorge,6470
0101000020E61000002FFD4B5299B20DC0886EAC7AAF2C4440,cafe,Bar Javi,6471
0101000020E6100000BB14B24EF0980DC0D47A64181C394440,restaurant,Maruzzella,6472
0101000020E61000007BE5304E32A80DC042716CE2893B4440,bar,Vistabella,6511
0101000020E610000028BC5F60B1B10DC00B7BDAE1AF2C4440,restaurant,Sol,6545
0101000020E61000006F4095E4CA9A0DC03EFDB15AAA3A4440,gambling,Codere,6546
0101000020E61000001F02FD74F2B80DC02E58AA0B78364440,restaurant,Taberna Úbeda,6548
0101000020E61000000ADBAA7F6B520CC0C94741A66B364440,restaurant,Mesón Duarte,6549
0101000020E610000098ED540ACB990DC0588A89720E354440,restaurant,Restaurante Tapasbar,6552
0101000020E61000003B63A93F0C9E0DC02CF6F29606354440,restaurant,Restaurante Ginger,6553
0101000020E6100000ED1C14DE2F900DC03C65DAA3DC3A4440,restaurant,La Máquina,6556
0101000020E6100000E15DD328C96F0DC0D3AEF83C353A4440,restaurant,Maitia,6557
0101000020E6100000807566CC6EA70DC0744F0DEA11354440,restaurant,Metro Bistro - Plaza Mayor,6558
0101000020E6100000EEFF88CB96610DC02E443D3377364440,restaurant,Restaurante La Gaditana,6559
0101000020E61000007B1BF6D61BE00EC0BCD3F8E0102A4440,restaurant,Palacio Imperial,6641
0101000020E6100000CA8CB7955EDB0EC0EEBDAE15232A4440,cafe,Cervecería El Barrito,6642
0101000020E610000036DFD27B74E40EC055850662D9294440,cafe,Bar El Pasaje,6643
0101000020E6100000E4F736FDD9DF0EC09268B8B7112A4440,cafe,Cervecería Global,6644
0101000020E6100000FE1F71D9323A0DC01841632651364440,fast_food,Hamburguesas Akela 3,6651
0101000020E61000001E882CD2C43B0DC0BCF1A43B3E364440,fast_food,Kebab La Palmera,6652
0101000020E6100000C4B46FEEAF3E0DC0ADBDF49B2E364440,cafe,Cafetería Lisboa,6654
0101000020E6100000E3FFE961C33E0DC048403B962D364440,restaurant,Rest. Galeón,6655
0101000020E6100000118AADA069390DC06FA01BF56B364440,bar,Bar Dos Hermanos,6658
0101000020E6100000FCDDE0B0D9360DC0F857EAB4C9354440,cafe,Viña del Mar,6662
0101000020E61000006F5BA50579B70DC0F211E79777364440,fast_food,Pizzería Pey Bor,6664
0101000020E610000007AA903C21350DC01A13077536364440,bar,Los Chikis,6714
0101000020E6100000C97ECCBD767F0DC0D388F436912D4440,restaurant,cafetería restaurante,6759
0101000020E61000004D5F196547940DC0D25C024B09364440,restaurant,Barriga Bar,6762
0101000020E610000017878E780D950DC0529154F025364440,cafe,Café Acuarela,6763
0101000020E61000003CAC263E2D950DC025EE0CAE14364440,restaurant,Rodilla,6764
0101000020E610000021CEC3094C970DC0EBF1310EE4354440,pub,Mokäi Life & Cocktails,6765
0101000020E610000086C613419C970DC0962CDD13DA354440,bar,Gift Coffee,6766
0101000020E61000006C38769A16960DC0F838D384ED354440,restaurant,Som Thai,6767
0101000020E6100000103D29931A0A0DC0C6D5123CCF314440,university,"ETSI Topografía, Geodesia y Cartografía",6768
0101000020E610000035A26AAADDC50DC04777103B53314440,cafe,Bar Majean,6771
0101000020E6100000139B8F6B43D50DC02AFB534F8B314440,restaurant,Taberna La buena viña,6777
0101000020E610000016DEE522BED30DC071D2EA9A7F314440,bar,Trote bar de copas,6778
0101000020E610000058F1FC5877920DC069E388B5F83A4440,bar,Vi Ai Pi,6780
0101000020E6100000DD22D51CC57E0DC0B60EB33CB43A4440,bar,Gran Bocadillo,6781
0101000020E61000006A55A6F33C930DC093E1783E03364440,bar,Bee.Beer,6782
0101000020E610000029DDA7F45D8B0DC0E6C3FD91333B4440,nightclub,New Garamond,6784
0101000020E6100000196481655B8C0DC0BAD1110A5B3B4440,restaurant,El Fogón,6785
0101000020E6100000EE9980BADC9B0DC0A86851442B364440,restaurant,Lateral Fuencarral,6787
0101000020E6100000223C35F2D47E0DC0FA415DA4503B4440,restaurant,Knight n'squire,6834
0101000020E6100000CD1BCCCB062E0DC0B718F2BEE0364440,restaurant,Restaurante Universo,6881
0101000020E6100000838D4699682B0DC0E8644E3C0C374440,bar,Sidrería El 3,6925
0101000020E61000002B68FFA8F2A20DC041DE61C90B354440,restaurant,Arrocería Daniela,6926
0101000020E61000002F19C748F6C80DC0003620425C354440,cafe,Café del Río,6928
0101000020E6100000D6A71C93C5AD0DC05A1EB5D320384440,theatre,Sala Galileo Galilei,6936
0101000020E6100000B95164ADA1940DC040DCD5ABC83A4440,restaurant,Pizza Jardín,6937
0101000020E61000009AEF3BE180410CC002CD316A08374440,bar,Cervecería JM,7059
0101000020E6100000FC349314FD460CC08E469968EB364440,bar,Hermanos López,7060
0101000020E61000005B728170AA4A0CC0F0C000C287364440,bar,La Fragua,7061
0101000020E610000074902111643E0CC0A2467C821F364440,bar,Lorca,7062
0101000020E6100000F4C9E59A5D420CC0A11AE54F0A374440,bar,Cervecería Calatrava,7063
0101000020E6100000D2490048B79F0DC0E54D34FE33344440,cafe,Gau&Café,7064
0101000020E6100000D6B848EBB9360EC095B146E28A424440,atm,BBVA,7065
0101000020E610000087D1BD9877360EC0BCCD1B2785424440,restaurant,El Gamo,7067
0101000020E61000007626231DD4440CC063B48EAA26364440,bar,El Alcarreño,7068
0101000020E610000054EEF4392D9E0DC056E3B6C71C344440,bar,La misa de 8:00,7069
0101000020E6100000AC0ECA45C6A40DC00E54217942354440,pub,Cervecería Sol Mayor,7114
0101000020E6100000E440594288A50DC0EE26F8A6E9364440,restaurant,Green Club Café,7200
0101000020E61000002A6D16D45CB30DC06F6589CE32394440,cafe,Cafetería,7251
0101000020E610000044DB317557B60DC0D8FB43E9C1384440,bar,La Braña,7252
0101000020E610000039B5334C6DB90DC098AC40E378394440,fast_food,House Beer,7253
0101000020E6100000C19D55B0D7B50DC058D6EC37C93C4440,cafe,Versalles,7254
0101000020E61000001DE32FD230810DC0D053D3E4183D4440,restaurant,Befour,7255
0101000020E6100000594E42E90B810DC0E23D0796233D4440,restaurant,Wellow,7256
0101000020E610000079B0C56E9F950DC09AFE36D5A4364440,restaurant,The Table,7258
0101000020E61000006D5E3013A0910DC00EDC813AE5324440,restaurant,DLujo,7259
0101000020E61000001A1F1CA2C0B10DC01FEA888DC33C4440,cafe,Bar La Cabaña,7310
0101000020E610000095C448E5DC5C0CC0FF98316024364440,bar,Bar Pototo,7395
0101000020E6100000BE86E0B88C5B0CC08C41711129364440,fast_food,Döner Kebab,7396
0101000020E6100000C1BEE7D19E5C0CC082D371EB24364440,pub,La Silla Eléctrica,7397
0101000020E6100000C427F801A3660CC0DC93D11275364440,restaurant,Restaurante Jose's,7403
0101000020E61000009C645012B79F0DC017A133C40C324440,restaurant,Gilán,7404
0101000020E6100000724AE5924F340DC092F6F53240374440,bar,Cervecería A´Conchiña,7406
0101000020E610000019FB37D494390DC0D52BC0D254374440,fast_food,Domino´s Pizza,7407
0101000020E61000002211BF0754340DC05DD08C8F60374440,fast_food,KFC,7408
0101000020E61000002201FE840E950DC03DE477E459334440,gambling,Sala Ferrocarril,7409
0101000020E6100000F6C9F6C6B5A60DC0A7203F1BB9354440,restaurant,De María,7411
0101000020E6100000851D6BEB4C360DC0BE41C5820C374440,bar,Cervecería Torrecilla,7412
0101000020E610000081C6F1E8EBBE0DC06CEBA7FFAC374440,fast_food,McDonald's,7413
0101000020E6100000104130A248620CC063A131EE61364440,bar,Bar Calatis,7415
0101000020E61000008F88CED7D15D0CC03A257BDF53364440,restaurant,Las Encinas,7420
0101000020E610000015D56C2FB3590CC0775AC86D45364440,restaurant,Kebab,7425
0101000020E610000068322DFBBF740DC04D069156C6374440,restaurant,Casa Santoña,7427
0101000020E6100000DC566941DE910DC0683AE05FA93B4440,restaurant,Asador Cristóbal,7428
0101000020E61000009ABD22AE52C00DC07D8049850C364440,bar,Café del Rey,7429
0101000020E6100000C308861854500DC064535337BC374440,bar,Cafetería/Cervecería Biarritz,7430
0101000020E610000047D2C9ADA4500DC06F62ED94B3374440,cafe,Cafetería La Plancha,7431
0101000020E610000046DFEEF66A510DC0BC862A46A7374440,bar,Bar Fiesta,7432
0101000020E6100000682A1FDD63740DC0770C3444BA374440,restaurant,Surtopía,7433
0101000020E61000001804FB54BAA00DC02A368BBC51364440,restaurant,Breizh,7435
0101000020E6100000EDBD535CB08F0DC0934B2DA5783B4440,cafe,Bar Pascual,7437
0101000020E61000000A99D0C9F7910DC015E9D907B43B4440,cafe,Café Punto y Coma,7438
0101000020E6100000E2B26554748F0DC0BC687EEB793B4440,gambling,Solpark,7439
0101000020E6100000013A27518A910DC0C9BD0A3A6B3B4440,atm,Santander,7440
0101000020E6100000596721A6E9A80DC010690A534A344440,bar,Cervecería Toma que toma,7444
0101000020E61000000840378F1E9A0DC04A308B3F40354440,pub,Cuevas del Sésamo,7445
0101000020E6100000852F0219F0A80DC000998C1997344440,restaurant,Pan Adoré,7446
0101000020E61000003C7DA9447E920CC0C69569EA2B3B4440,fast_food,Burger King,7448
0101000020E6100000E910381268900CC00AB54BC0543B4440,cafe,Starbucks,7449
0101000020E61000001360FD440ABA0DC0AD399BE9B9374440,pub,Delicatessen Moments,7450
0101000020E61000006A95AAFE52600DC0AF2C2C13D9374440,restaurant,La Cañada,7451
0101000020E6100000B0123D3ABF720DC019D1D10550374440,restaurant,Alcaravea,7491
0101000020E6100000218A6E62ED740DC0A67EDE54A4374440,bar,Bar Cruz,7494
0101000020E6100000FECE9B2F9B750DC060C77F8120374440,restaurant,Flash Flash,7495
0101000020E61000002E81A5040E720DC0132054F366374440,restaurant,Ginos,7496
